pearson_r,rmse,mae,job_id,length,duration_min
-0.018555795053971598,47.77353909057599,33.70731177444356,77189052379660,9008,15.463733333333332
-0.03500195476163805,3.6919697182790396,2.9229645548574665,11291179710443,9458,16.236233333333335
-0.008909847399000175,12.808118667062638,11.210015895798715,6620844295629,21207,36.40535
0.00800245448929225,36.85276204772227,28.947411629421662,20108749516082,6182,10.612433333333334
-0.01096783423203148,11.915201473769804,10.309804718232275,70506051320299,17981,30.867383333333333
0.5533584466043688,57.63074838207584,33.875230067443475,13899992695753,24778,42.53556666666667
0.7160964289172294,25.858924498926584,15.938131522197128,61547141158975,33856,58.11946666666666
0.43271132245031985,36.51423587384873,21.433214838863716,90230018731341,27062,46.45643333333333
0.01700453999147654,29.208965059263836,15.608167263622429,28597472675277,39055,67.04441666666666
0.10082941964467125,11.117047106171784,6.5895346191124995,62989178090708,8789,15.087783333333332
0.009743553426483469,22.5060948463721,14.302439725953594,80166536522909,19432,33.358266666666665
0.09996040338208328,13.393500512306218,11.154547787986031,12768715125015,16776,28.798799999999996
-0.0059234420928459515,18.762538215856306,10.909935541615543,21956904626499,18472,31.710266666666666
0.45887228891140996,15.617161058520141,15.534027478347923,75296791494936,58383,100.22415
0.09337935793197935,60.80616701351688,46.034751546427586,91939661887007,53629,92.06311666666666
0.4610902964647671,34.06805749064432,19.963756595573596,48122498854271,22803,39.145149999999994
0.22712100770562305,32.53320590645133,27.354454646427197,43423358419204,15510,26.6255
0.7115179226074453,47.02766765548911,29.647304063163446,66833572622035,7403,12.708483333333334
0.8101852173116962,33.56631474926119,21.109022571076196,68527101285589,11956,20.524466666666665
0.6243391364071732,43.06841938279647,28.002774640762656,87051973418184,4707,8.08035
0.19174055210013485,8.527867298259032,5.13288919911849,40572986454692,32557,55.88951666666666
0.17653973865675462,93.5463261545668,79.02946567563197,65458408652966,3431,5.889883333333333
0.05008950585452049,39.29941069429026,33.84604595007112,61088394219573,54762,94.0081
0.0052935587376848475,91.29680053908406,66.65158042595363,90572339859271,24792,42.5596
-0.03839315759263636,3.278899464761158,3.2506613559306,37662225929199,15601,26.781716666666668
0.4227359052498324,2.5786943120982175,1.6485700463585666,80384566598300,12011,20.618883333333333
0.4971483434209349,44.53524425690489,29.678024226902583,69359555004749,33318,57.1959
-0.011085426963884402,2.3250189957620373,2.296418799294366,11270362912160,3672,6.303599999999999
0.04884444665269929,10.671521333123001,9.345973951692137,22528283711487,45376,77.89546666666666
0.741111342055105,36.69216962093504,25.580892717208396,28204835389924,19266,33.073299999999996
0.04673630576040898,16.823574295593193,16.80415816259752,49727764621296,4535,7.785083333333333
0.5217852551542149,61.69617333089607,41.281416096671485,86798367760139,58418,100.28423333333333
0.0934010609593434,37.42816414509999,22.61012384935478,45538154373194,8405,14.428583333333332
0.21029541526879394,43.68151597024607,18.40284896849352,70319035011446,6183,10.614149999999999
0.43811076120917786,26.774613201217335,11.978981859421241,66572600616818,6869,11.791783333333333
0.09632781461722249,2.1313377957527515,2.0549725341245835,54447465592965,42921,73.68104999999998
